Title,Pub Year
The influence of impurities and alloying in the Kondo semimetal CeNiSn as seen by mu SR,1997
mu SR studies of low charge carrier density heavy-fermion systems,1997
Valence fluctuations in ternary europium compounds,1997
Local magnetic field and muon site in CeAs,1997
mu SR investigations of UX3 compounds,1997
mu SR study of intermediate heavy fermion system CeRuSi2,1997
mu SR studies of magnetic properties of CeRhSb and La0.1Ce0.9RhSb,1997
Spin fluctuations and magnetic order in the heavy fermion compound CePt2Sn2,1997
Zero-field mu SR study of antiferromagnetic Ce(Ru1-xRhx)(2)Si-2 heavy-fermion compound,1997
Pressure induced collapse of the 4f-electron induced mu(+)-Knight shift in Sm0.9La0.1S,1997
Muon Knight shift and mu(+) site in the monopnictide CeAs,1997
mu SR on the novel heavy-fermion system Nd2-yCeyCuO4,1997
mu SR study of the magnetic ordering in Ce1-xLaxRu2Si2,1997
Recent progress in NMR studies on organic conductors,1997
Organic magnetism in nitronyl nitroxides studied by mu SR,1997
Direct evidence for dia- and paramagnetic domains in beryllium,1997
Observation of a Gabay-Toulouse line in Fe0.6Mn0.4Pt3 alloy,1997
A mu+SR study of the magnetic properties of ferritin,1997
Muon spin relaxation investigation of frustrated antiferromagnetic pyrochlores A(2)B(2)O(7),1997
Angular dependence of preferential emission in isotope sputtering,1997
The incident angle effect on radiation damage and sputtering for low energy Ar+ ion bombardment,1997
Dynamical simulation of surface compositional changes in Ni-Cu alloys during high-temperature ion sputtering,1997
Dynamic simulation of sputtering of tungsten irradiated by plasmas in an oblique magnetic field,1997
On strategies to choose impact points in MD or BCA sputter simulations,1997
Modeling of SIMS profiles at low energy: Application to AlGaAs,1997
Visualization of keV-ion-induced spikes in metals,1997
Randomization-and-relaxation model revisited,1997
Hillock formation on ion-irradiated graphite surfaces,1997
Molecular dynamics simulation of displacement cascades in matrix of French light water reactor waste containment glass,1997
Comparisons between statistics of low energy collision cascades generated by full molecular dynamics and by its binary collision approximation,1997
Disordering and annealing of a Si surface under low-energy Si bombardment,1997
Ion beam mixing of α-MoSi2,1997
Attractive interaction potentials and the binary collision approximation,1997
Model calculations of the decay of hollow atoms interacting with solids,1997
Increasing efficiency of ion-solid Monte Carlo simulations by using stratified sampling,1997
Distortion of SIMS profiles due to ion beam mixing,1997
Computer simulation of channeling spectra with the CASSIS program,1997
Nuclear effect on antiproton trapping in liquid 4He,1997
Computer simulation of ion-assisted thin film deposition,1997
Monte Carlo simulation of ion beam-assisted solid phase epitaxy,1997
Computer simulation and boron nitride,1997
Computer simulation of precipitate coarsening:: A unified treatment of diffusion and reaction controlled Ostwald Ripening,1997
A study of ultra-shallow implanted dopant profiles in silicon using BC and MD simulations,1997
Time scales of transient enhanced diffusion: Free and clustered interstitials,1997
Annealing of radiation damage in Si.: A molecular dynamics study,1997
Computer simulation of positron-induced radiation effects in dynamic RAMs,1997
Computer simulation of plasma immersion ion implantation,1997
MD simulation of ion beam induced crystallization and amorphization in silicon,1997
Scattering of fast N2 from Pd(111):: Orientational influences on the interaction dynamics,1997
Elementary processes during low-energy self-bombardment of Si(100)2x2 - A molecular dynamics study,1997
Computer simulation of some aspects of ion implantation in ULSI devices,1997
Simple cellular models for growth,1997
Energy loss of ions channeled in a thin crystal,1997
Energy dependence of zero-degree focusing of channeled ions,1997
Molecular dynamics simulations of particle-metal surface grazing scattering under the influence of electronic excitations: Case of Si-Cu surface,1997
Modelling of long-range damage in ion-bombarded GaAs,1997
Nickel metallisation of Si by dynamic ion-beam mixing,1997
Computer simulation of displacement cascade effects in metals,1997
"Vacancy clustering to faulted loop, stacking fault tetrahedron and void in fcc metals",1997
Computer simulations study of iron-copper alloy,1997
Defect production by near-surface displacement cascades in α-zirconium,1997
Cascade overlap induced amorphization and disordering in irradiated intermetallics NiAl and Ni3Al:: A molecular dynamic study,1997
Simulation of displacement cascades in Ni-Al ordered alloys,1997
Molecular dynamics simulations of displacement cascades in α-iron,1997
The influence of a surface on defect production by 10 keV displacement cascades in Ni3Al,1997
High fluence nitrogen implantation into Zr with energy scanning mode,1997
Molecular dynamics simulation of 0.1-2 keV ion bombardment of Ni{100},1997
"Computer simulations in radiation physics, biology and medicine",1997
The stopping powers and ranges of hydrogen and helium ions,1997
Physics and biophysics problems in cosmic ray exposures and risk assessment,1997
Electron thermalization distances in liquids and dense gases: Data for a new theory of multibody interactions,1997
Energy degradation of subexcitation electrons in gaseous H2O,1997
"Pulse radiolysis study of 2,6-pyridine dicarboxylic acid in aqueous solutions",1997
Pulse radiolysis studies on (OH)-O-. radical induced reactions with substituted iodobenzenes in aqueous solutions,1997
Reaction of hydroxyl radicals with 1-bromo-N-iodoalkanes in aqueous solution: 2C-3E bonded radical cations,1997
Fate of the radical anion of perfluoroaromatic compounds in aqueous solution. A pulse radiolysis study,1997
A comparative study of pulse radiolytic one-electron reduction of different unsubstituted quinones in aqueous-organic mixed solvent,1997
On the formation of triplet state of crystal violet in solutions - A pulse radiolysis study,1997
Time-resolved study of the antioxidant action of sterically hindered amines in alkane systems,1997
"Hydroxyl radical reactions of (4-hydroxy, 3-methoxy-5-bromophenyl) pentenone, a curcuminoid antioxidant",1997
Pulse radiolytic study of the oxidation reactions of uric acid in presence of bovine serum albumin. Evidence of possible complex formation in the transient state,1997
Reduction and aggregation of silver ions and mixed aggregates in aqueous solutions of carboxymethyl cellulose,1997
"Emission and excitation spectra of silver atoms in gamma-irradiated aqueous, ethanol, and 2-methyltetrahydrofuran solutions at 77 K",1997
Free radical reactions in the FBX dosimetric system at low doses and dose-rates,1997
Electron and energy transfer in polymeric and polymerizable systems,1997
DNA damage by various radiations,1997
Effects of electron beam irradiation on inorganic exchanger AMP,1997
Isothermal studies on gamma irradiated oxalates of yttrium and samarium,1997
Improvement in the burning rate of a rocket propellant through radiation curing,1997
"Photosensitized redox reactions of organic sulphides with tris-(2,2'-bipyrazine) ruthenium(II) cation",1997
Dual sites of solvation for electrons in aqueous nonionic micellar solutions: A time dependent kinetic analysis,1997
"Role of 3,5-dimethyl anisole (DMA) as an electron donor in photoinduced electron transfer (ET) reactions",1997
Photocatalytic production of hydrogen peroxide using cellulose adsorbed titanium dioxide particles and macrocyclic cobalt(III) complex,1997
Charge transfer excited state studied by fluorescence and its role in cis-trans isomerisation in anthrylethylene derivatives,1997
Nanoparticle induced fluorescence quenching,1997
Photoactive bacteriorhodopsin variants,1997
Oxidative damage induced by a novel porphyrin in tumour mitochondria and other model systems: Potential applications in photodynamic therapy,1997
Photodynamic action of merocyanine 540 on plasma membrane of glioblastoma cells,1997
Hematoporphyrin derivative induced photodamage to brain tumor cells: Alterations in subcellular membranes,1997
Laser-generated silenes and their gas-phase polymerization,1997
Combined electron-beam and ozone treatment of wastewater in the aerosol flow,1997
"Excited states and reduced and oxidized forms of a textile diazo dye, naphthol blue black, spectral characterization using laser flash photolysis and pulse radiolysis studies",1997
Polyelectrolyte effects on electron transfer process,1997
Diagnostic neutral beam and active spectroscopy requirements for the Alcator C-Mod tokamak (invited),1997
Measurements of nonthermal confined alpha particles in Tokamak Test Fusion Reactor D-T plasmas,1997
First results of collective scattering on JET,1997
A Rutherford scattering diagnostic for intense pulsed proton beams transported in low-pressure gases,1997
Calibration techniques for a fast duo spectrometer,1997
Optimization of the extracted current density from the high energy diagnostic neutral beam injector of TdeV,1997
E parallel to B energy-mass spectrograph for measurement of ions and neutral atoms,1997
A mass resolving neutral atom imager,1997
Neutral beam diagnostics for Alcator C-Mod,1997
Array of neutral particle analyzers at DIII-D,1997
Calibration of the heavy ion beam probe parallel plate analyzer using the gas target and reference beam,1997
Heavy ion beam probe diagnostics on TJ-1 tokamak and the measurements of the plasma potential and density profiles,1997
Heavy ion beam probe systems for tight aspect ratio tokamaks,1997
A study for the installation of the TEXT heavy-ion beam probe on DIII-D,1997
Development and characterization of semiconductor ion detectors for plasma diagnostics in the range over 0.3 keV,1997
A spatial detector array for measuring plasma turbulence with the heavy ion beam probe,1997
"Progress toward a microsecond duration, repetitively pulsed, intense-ion beam for active spectroscopic measurements on ITER",1997
A new lattice action for studying topological charge.,1997
Extended instantons generated on the lattice,1997
Towards understanding of confinement of gluons,1997
Lattice background effective action: A proposal,1997
Exploring the unstable modes dynamics by the lattice Schrodinger functional,1997
Aharonov-Bohm effect in 3D Abelian Higgs theory,1997
Condensation of vortices in the X-Y model in 3d: A disorder parameter,1997
Scaling in the two-dimensional U(1)-Higgs model,1997
Topological transitions at T>0 in the euclidean 2d U(1)-Higgs model,1997
Nature of the vacuum inside the color flux tube,1997
Confining classical configurations,1997
Deconfinement from action restriction,1997
Quantum fluctuations of the color flux tube,1997
Four-dimensional simulation of the hot electroweak phase transition with the SU(2) gauge-Higgs model,1997
Electroweak phase transition by four dimensional simulations,1997
Physics of the electroweak phase transition at M(H)<=70 GeV in a 3-dimensional SU(2)-Higgs model,1997
Detailed phase transition study at M(H)<=70 GeV in a 3-dimensional SU(2)-Higgs model,1997
Critical Higgs mass and temperature dependence of gauge boson masses in the SU(2) Gauge-Higgs model,1997
Mass spectrum of the 3d SU(2) Higgs model and the symmetric electroweak phase,1997
Numerical computation of the Chern-Simons diffusion rate in the SU(2) Higgs model,1997
Domain-wall fermions with U(1) dynamical gauge fields in (4+1)-dimensions,1997
Gribov copy and complex phase of chiral determinant,1997
Lattice fermions and chiral symmetry,1997
A lattice formulation of chiral gauge theories,1997
Dynamical fermion on random-block lattice,1997
Species doubling and effective Lagrangians,1997
Lattice chiral gauge theories with finely-grained fermions,1997
Overlap for Majorana-Weyl fermions.,1997
Overlap for 2D chiral U(1) models,1997
Lattice chiral gauge theories in a renormalizable gauge,1997
Undoubled chiral fermions on a lattice,1997
The fermion determinant and the chiral gauge theory on a lattice,1997
The two-phase issue in the O(n) non-linear sigma-model: A Monte Carlo study,1997
Antiferromagnetism in four dimensions: Search for non-triviality,1997
Monte-Carlo study of the Delta rho parameter,1997
Critical exponents and unusual properties of the broken phase in the 3d-RP(2) antiferromagnetic model.,1997
Critical behavior of the correlation function of three-dimensional O(N) models in the symmetric phase,1997
Corrections to finite-size scaling in two-dimensional O(N) sigma-models,1997
Properties of the non-Gaussian fixed point in 4D compact U(1) lattice gauge theory,1997
The phase structure of the 3-d Thirring model,1997
Scaling behavior at the tricritical point in the fermion-gauge-scalar model,1997
Monte Carlo computation of the effective potential for the three dimensional Ising system,1997
The gauge invariant Nambu Jona Lasinio model,1997
Monte Carlo simulation of critical dynamic spin systems,1997
SU(N-c) gauge theories for all N-c.,1997
Phase structure of U(1) lattice gauge theory by variational study with independent plaquette effective action,1997
Spin-spin correlation functions of spin systems coupled to 2-d quantum gravity for O<1.,1997
Random paths with curvature,1997
Softening transitions with quenched 2D gravity,1997
Correlation functions in lattice formulations of quantum gravity,1997
Correlations in fluctuating geometries,1997
Phase transition and topology in 4d simplicial gravity,1997
The flat phase of fixed-connectivity membranes,1997
Suppressing curvature fluctuations in dynamical triangulations,1997
Simplicial gravity in dimension greater than two,1997
Scaling structures in four-dimensional simplicial gravity,1997
Blocking of dynamical triangulations with matter,1997
Fractal structures of three-dimensional simplicial gravity,1997
A spin approach to four dimensional quantum gravity,1997
Gonihedric Ising actions,1997
Complex structure of a DT surface with T-2 topology,1997
Functional integration on Regge geometries,1997
The renormalization group and dynamical triangulations,1997
Remarks on the quantum gravity interpretation of 4D dynamical triangulation,1997
The 3-loop beta function of QCD,1997
How to compute one-loop Feynman diagrams in lattice QCD with Wilson fermions,1997
Better actions,1997
DIS structure functions in lattice QCD,1997
Forces between composite particles in QCD,1997
Glueballs on S-3,1997
Study of critical slowing-down in SU(2) Landau gauge fixing,1997
Color-Coulomb force calculated from lattice Coulomb Hamiltonian,1997
Landau gauge-fixed numerical-stochastic perturbation theory,1997
Hedge gauge fixing in three dimensions,1997
Transverse lattice QCD in 2+1 dimensions,1997
A preliminary study of the gauge dependence of the gluon propagator,1997
Accurate calculations of U(1) lattice gauge theory,1997
Simulations of discrete quantum systems in continuous euclidean time,1997
Linked cluster expansions on non-trivial topologies,1997
Finite size scaling analysis with linked cluster expansions,1997
Finite-element quantum field theory,1997
Dipole structure of ghost propagators in gauge theories,1997
Supersymmetric gauge theories on the lattice,1997
Why a particle physicist is interested in DNA branch migration,1997
Towards highly improved quark actions,1997
Lattice Monte Carlo data versus perturbation theory.,1997
Quenched hadron spectroscopy with improved actions,1997
Progress report on hadron spectroscopy with improved actions,1997
Comparing Wilson and Clover quenched SU(3) spectroscopy with an improved gauge action,1997
Differences between Clover and Wilson spectroscopy on a 2 GeV lattice,1997
Non-perturbative renormalization in kaon decays.,1997
Light hadron masses with an O(alpha(2)) improved NNN action,1997
Improved action and Hamiltonian in finite volumes,1997
Perturbative renormalisation of bilinear quark and gluon operators,1997
The rho meson decay constant using a tadpole-improved action,1997
Staggered fermions and their O(a) improvements,1997
Some new results in O(alpha) improved lattice QCD,1997
Improved gluonic actions on anisotropic lattices,1997
"SU(3) glueballs on coarse, anisotropic lattices",1997
Progress on perfect lattice actions for QCD,1997
Scaling topological charge in the CP3 model using a fixed point action,1997
Production of ferrite granules according to the vacuum hot steam process (VHSP),1997
Microstructural control of Mn-Zn ferrite with addition of seed grains,1997
The dependence of magnetic and mechanical properties on composition and processing in air fired MnZn ferrites,1997
Hydrothermal preparation of manganese zinc ferrites,1997
Atmosphere controlled roller hearth kiln for high performance Mn-Zn ferrites,1997
Manganese-zinc-ferrites with improved magnetic and mechanical properties,1997
Crystal oriented manganese zinc ferrites made from acicular fine particles,1997
The manufacture of high permeability Mn-Zn ferrites by atmospherical protect,1997
Effect of doping with Nb2O5 on the magnetic and structural properties of Mn-Zn ferrite,1997
Mixture homogeneity and its influence on the sintering and magnetic performance of MnZn-ferrites,1997
Control of a segregation during directional solidification of the manganese-zinc ferrite,1997
Influence of small addition of Ti4+ ions on the properties of high permeability ferrite,1997
"Influence of B2O3 on the production of pure, gel-processed Mn-Zn ferrites",1997
XRD and HREM studies of structural phases in non-stoichiometric complex iron oxides,1997
Synthesis of BaFe12O19 by oxi-coprecipitation from hydrochloric steel pickling liquors,1997
Optimal iron oxides for obtaining hexaferrites,1997
Preparation of nickel ferrite from thermolysis of nickel hexa(formato)-ferrate(III)hexahydrate,1997
Low temperature sintered Ni-Zn-Cu ferrite,1997
"Correlation between losses, complex permeability and electron diffusion in power ferrites",1997
Relaxation phenomena of MgZn ferrites,1997
Electromagnetic properties of Mn-Zn ferrite,1997
Relationship between residual loss and microstructure of Mn-Zn ferrites,1997
High frequency Mn-Zn power ferrites,1997
Waveform dependent AC-losses of power ferrites by hysteresis loop modelling,1997
The effect of sintering conditions on the power loss characteristics of Mn-Zn ferrites for high frequency applications,1997
Analysis of power loss in Mn-Zn ferrites,1997
Effect of additions and oxygen partial pressure on the electromagnetic properties of high frequency MnZn ferrites,1997
Design principles for high frequency power transformer materials,1997
Iron loss analysis of ferrite cores,1997
Electric and magnetic properties of Ta-doped polycrystalline Mn-Zn ferrite,1997
Low loss of fine grained Mn-Zn ferrite,1997
Grain size dependency of the Steinmetz coefficient of soft ferrite power losses,1997
Study of P influenced to magnetic characteristics of Mn-Zn ferrites for power applications,1997
The effect of grain boundary impedance on the power loss of Mn-Zn ferrites over 1 MHz,1997
Design and realization of large dimension ferrite rings,1997
Computer aided engineering for ferrite products,1997
A new FDTD algorithm for the study of ferrite with a negative effective permeability,1997
Calculation of the reversible permeability of gapped cores from measured ring core data,1997
Open H-shape ferrite permanent magnet structure for NMR imaging,1997
Thick film Ni-ferrite inductors,1997
Determination of winding losses of low-profile planar-type transformer,1997
Low loss of Mg-Mn-Zn ferrite for deflection yoke,1997
Monolithic magnetic modules for DC-DC power converters,1997
Development of high frequency large ferrite toroids for accelerators,1997
High performance magnetic head for MiniDisc system,1997
Broad-band measurement of all complex permeability tensor components and complex permittivity of ferrites using a rectangular waveguide,1997
Humidity sensing using soft ferrites,1997
Electric field dependent switching in Li-Cd ferrites,1997
High precision current ferrite monitors,1997
K+-beta-ferrite as a new cathode active material for lithium secondary battery,1997
Compound magnetic wire sensor assembling cylindrical Ba ferrite magnet,1997
Thermocouple junctioned with ferrites,1997
First principles calculations of the electronic structures of magnetic compounds,1997
New understanding of the wave-particle dualism and its application to ferrites,1997
Critical behavior of a mixed ising ferrimagnet,1997
Building process in spinel structure,1997
Ferrimagnetism in diluted mixed spin-1/2 and spin-3/2 Ising systems,1997
Band structure calculation of MnxCoyFe3-x-yO4,1997
Magnetic phase diagram of ferrites with selective sublattice dilution,1997
Gas phase composition over Y3Fe5O12,1997
Some of the magnetic properties of polycrystalline soft ferrites: Origins and developments of a model for the description of the quasistatic magnetization,1997
Magneto elastic modes in ferro or ferrimagnetic polycrystals,1997
Effect of additives on the magnetic properties in Mg-Cu-Zn ferrite,1997
On the mechanism of the initial permeability in MgMnZn-ferrite,1997
Perminvar-like behaviour in some hexagonal ferrites,1997
On the toroidal arrangement of the 180 degrees domain walls in ring polycrystalline soft ferrites,1997
On the magnetization mechanisms in polycrystalline hexaferrites,1997
Analysis of grains distribution effects on the magnetic spectra of polycrystalline ferrites,1997
A general analytical expression for the hysteresis loop description in polycrystalline soft ferrites,1997
Modified model of initial magnetic permeability of polycrystalline ferrites,1997
Models of hysteresis in magnetic cores,1997
Review of irradiation effects on ferrites: Results in the world from 1970 to 1995,1997
Multiple-scattering extended X-ray absorption fine structure analysis of spinel ferrites: Cation site distribution in NiZn-Ferrite films,1997
Depth selective Mossbauer analysis on a barium hexaferrite single crystal with a new UHV orange spectrometer,1997
Investigation of oxidation kinetics in nonstoichiometric Ni-Zn ferrites,1997
Effect of heat treatment on the ultrasonic attenuation in Mn-ferrites,1997
Comparative study of the effects of rare earth ions in a high frequency Ni-Zn ferrite,1997
Interfacial dielectric losses in Co-doped Ni-Zn ferrites,1997
Investigation of uniaxial induced anisotropy in Co0.02Ni0.58Cd0.20Fe2.20O4 and Co0.02Ni0.58Cd0.20Cr0.20Fe2O4 ferrites,1997
The effect of V2O5 addition on the microstructure and magnetic properties of Mn-Zn ferrites,1997
The zinc-ferro ferrite system revisited,1997
Correlation between the reactivity towards oxygen and the coercitivity in submicron vanadium ferrite spinels,1997
Initial permeability dependence on the microstructural and compositional changes in Ni-Zn-Se ferrites,1997
"Densification, grain growth and microstructure of Ni-Zn ferrites",1997
Jahn-Teller effect in copper-doped spinel group,1997
Rare earth doping effect on the electrical properties of Cu-Zn ferrites,1997
Nonstoichiometry and phase stability of spinel ferrite (MgxFe1-x)(3-delta)O-4,1997
Mixed-valence defect ferrites: A new family of fine powders and thin films of spinel ferrites,1997
Electrical properties and phase stability of Mg-Fe-O system,1997
Phase stability and ionic transference number of a Mn-Zn spinel ferrite,1997
Fe-57 Mossbauer spectroscopy of zinc ferrite prepared by a variety of synthetic methods,1997
Optical properties of mixed cobalt ferrites,1997
Valence states of copper and cation distribution in submicron copper ferrite spinels CuxFe3-xO4(0<=x<=1),1997
Subcritical crack growth in MnZn ferrites,1997
Magnetic and Mossbauer investigations of CoGa2-xFexO4,1997
Magnetic phase diagram for the spinel ferrite series MgFe2-xCrxO4 and Mg1-xZnxFe1.5Cr0.5O4 as determined by Mossbauer spectroscopy,1997
Site-specified magnetic states in ferrites probed by magnetic circular X-ray dichroism,1997
Magnetization anomalies in some ternary spinel single crystals,1997
Positron trap studies in Zn1-xCuxCr2Se4 spinels,1997
Investigation of magnetic anisotropy of the Nd2CuO4 single crystals,1997
The photomagnetoelectric effect dependencies on the magnetic field in the ferromagnetic CdCr2Se4,1997
Release studies of elementary and metal-fluoride ions at the GSI on-line mass separator,1997
A new method for measuring the absolute efficiency of isotope separation on-line systems,1997
Effusion in RNB targets - A simple conductance approach,1997
Investigation of the release properties of MeCx targets at IRIS,1997
Critical parameters for the delay time of a RIB target,1997
Release and yields from thorium and uranium targets irradiated with a pulsed proton beam,1997
First on-line results for As and F beams from HRIBF target/ion sources,1997
Release from ISOLDE molten metal targets under pulsed proton beam conditions,1997
Bunched release of gases from oxide targets,1997
The development and status of the IGISOL technique,1997
Coupling of a He-jet transfer system to a Cs sputter ion source for the acceleration of radioactive ions with the Chalk River MP Tandem accelerator,1997
"The SPIG, improvement of the efficiency and beam quality of an ion-guide based on-line isotope separator",1997
A high-intensity thin-target He-jet production source,1997
Independent yields of neutron-rich nuclei in charged-particle induced fission,1997
Search for unknown isotopes using the JAERI-ISOL,1997
Transport efficiency of fission products in IGISOL,1997
Status report of the Jyvaskyla ion guide isotope separator on-line facility,1997
The REX-ISOLDE project,1997
The new RIB project at RIKEN,1997
Radioactive ion beams facility at TRIUMF,1997
High resolution line for secondary radioactive beams at the U400M cyclotron,1997
Concept of a high-resolution online mass separator for the Munich fission fragment accelerator,1997
Some concepts of the advanced mass spectrometry at the COMBAS magnetic separator of nuclear reaction products,1997
Beam energy boosting for experiments at ISOLDE using a high-voltage platform,1997
In-pile arrangements of reactor-based RTB facilities,1997
The ISOL exotic beam facility at LNS: The EXCYT project,1997
A facility for studying radiative capture reactions induced with radioactive beams at ISAC,1997
Progress in ion optics for mass-separator design,1997
Matching of a beam line and a spectrometer - New beam line project at RCNP,1997
SISSI at GANIL,1997
"MOCADI, a universal Monte Carlo code for the transport of heavy ions through matter within ion-optical systems",1997
Monte Carlo simulation of ion transport through the RMS spectrometer of Laboratori Nazionali di Legnaro,1997
Monte Carlo simulation of ion trajectories in the kinematic recoil separator ''VASSILISSA'',1997
AMS measurement of environmental U-236 preliminary results and perspectives,1997
A mass-spectrometric apparatus for isotope separation purposes,1997
Mass-spectrometry of cluster molecular beams,1997
Techniques for the discovery of new elements,1997
A new high-resolution separator for high-intensity secundary beams,1997
In-flight separation with gas-filled systems,1997
The electrostatic separator VASSILISSA performance and experimental results,1997
A cyclotron as a powerful tool for mass measurements of exotic nuclei,1997
The feature of the JAERI recoil mass separator,1997
Recent applications of the JYFL gas-filled recoil separator,1997
Design study of the fragment recoil separator ETNA,1997
Precision experiments with exotic nuclei,1997
Ion trap technology at accelerator facilities,1997
Laser trapping of radioactive francium atoms,1997
Towards higher accuracy with the ISOLTRAP mass spectrometer,1997
"A cylindrical Penning trap for capture, mass selective cooling, and bunching of radioactive ion beams",1997
Coupling an optical trap to a mass separator,1997
Accumulation of ions from a recoil mass separator in a new type of linear ion trap,1997
Some aspects of the Penning trap theory,1997
Radioactive isotopes in solid state physics,1997
A compact apparatus for mass selective resonance ionization spectroscopy in a buffer gas cell,1997
Coupling a total absorption spectrometer to the GSI on-line mass separator,1997
First collinear laser spectroscopy measurements of radioisotopes from an IGISOL ion source,1997
Measurement of response functions of HPGe detectors for monoenergetic electrons and positrons in an energy range of 6.0-9.0 MeV,1997
Measurement of the magnetic moment of Mg-23 using the tilted foil polarization technique,1997
Coherent electron emission from high-energy ions in crystals,1997
Photon emission from Ag-n(+) clusters: Role of the ionization potential,1997
Microscopic description of proton induced electron emission from insulators: Comparison between alumina and aluminum targets,1997
Theoretical study of electron emission induced by neutral particles,1997
Ion-induced electron emission from simple metals: Charge state effects,1997
Inelastic processes in keV H+ and He+ scattering from Cu(110),1997
Heavy ion track potentials in solids probed by electron yield measurements,1997
Dependence of the electron emission statistics on the charge state of He ions impinging on metals,1997
Comparison between theory and experiments for the electron emission statistics induced by protons incident on thin carbon foils,1997
Secondary electron yield induced by slowly moving heavy ions,1997
Circularly polarized photon emission spectroscopy of keV ions scattering off (un-)magnetized surfaces,1997
The spectrum Line width observed in electron emission from the autodetachment of the He-* (1s2s(2); S-2) formed in collisions of the He+ projectiles with low workfunction metallic surfaces,1997
Electron emission from temporary negative N-*(D-1) ions formed in slow collisions of N+ with insulator surfaces (LiF; CsI),1997
Electron emission in slow collisions of protons with a LiF-surface,1997
Characterization of photons produced in solid films of organic molecules by the impact of Cf-252-fission fragments,1997
Forces on swift ions near plane surfaces,1997
Surface channeling of fast ions,1997
Contribution of valence electrons to the electronic energy loss of hydrogen ions in oxides,1997
Dependence of the stopping power on the surface response function,1997
Energy-loss spectra of charged particles in the presence of charge exchange,1997
"Energy loss and charge state distribution of reflected ions in N-6,N-7+ ion-Al(110) surface collisions",1997
The electronic energy loss of 100 keV heavy ions in medium energy ion scattering analysis of a Ta2O5 ultrathin film,1997
Energy loss of fast protons in grazing scattering from an Al(111)-surface,1997
Depth dependent charge state distributions of heavy MeV ions in RES and ERD experiments,1997
Energy gain of highly charged ions in front of LiF,1997
On the neutralization of singly and multicharged projectiles during grazing interactions with LiF(100),1997
Charge state effects in the interaction of multiply charged ions with surfaces,1997
Emission of secondary particles from metals and insulators at impact of slow highly charged ions,1997
The charge state of recoils under surface bombardment by multiple charge ions,1997
Evolution of KLL-Auger decay from N6+->Au(111) above the first layer,1997
Correlation between projectile Auger electrons and slow secondary electrons emitted in collisions of highly charged ions with an insulator surface,1997
Surface scattering of hyperthermal (10-50 eV) neutral C-60 molecules,1997
Dissociation dynamics in hyperthermal energy molecular ion/surface collisions,1997
Molecule scattering from solid surfaces: Orientation and surface corrugation effects,1997
Distortion of H-2 potentials by embedding into an electron gas at molecule scattering by a metal surface,1997
Collisions of fast clusters with solids and related phenomena,1997
Ionization and fragmentation of clusters sputtered from a metal surface by fast ions,1997
Surface energy transfer by low energy polyatomic ion collisions,1997
Scattering and deposition of mass-selected antimony clusters,1997
Study of generalized spheroidal continuum wave functions applied to hydrogenic system in a half space,1997
Trapping at hyperthermal energies,1997
Local effects of the adsorbates on the resonant atom-surface charge transfer,1997
Charge transfer of slow light ions interacting with surfaces,1997
Cyanide intermediates in catalytic reduction of NO by C2H4 on rhodium (111),1997
Surface studies of model supported catalysts: NO adsorption on Rh/CeO2(001),1997
"Pd, Cu, and Au particles on Al2O3 thin films: An infrared reflection absorption spectroscopy study of monometallic and bimetallic planar model supported catalysts",1997
"Direct dissociative chemisorption of methane, ethane, propane, and cyclopropane on Ir(110)",1997
Cyclization and related reactions of iodoethanol on Ag(110),1997
Structure of methyl nitrite on Ag(111),1997
Ultraviolet Raman spectroscopy of catalysts and other solids,1997
Reactions of acetone on the surfaces of the oxides of uranium,1997
Reaction of hydrogen with O/Ru(001) and RuOx films: Formation of hydroxyl and water,1997
Electron stimulated desorption study of the MgO(100)-D2O system,1997
X-ray photoemission spectroscopy study of UV/ozone oxidation of Au under ultrahigh vacuum conditions,1997
Preparation and characterization of epitaxial titanium oxide films on Mo(100),1997
Chemical and spectroscopic surface science investigation of MoO3 and MoO3/Al2O3 ultrathin films,1997
Characterizing flat panel display materials using quadrupole-based secondary ion mass spectrometry,1997
Electron field emission from amorphous carbon-cesium alloys,1997
Wide band gap materials for field emission devices,1997
Electronic structure and electron emission of lithium-containing amorphous hydrogenated carbon films,1997
"Effects of Al, Ag, and Ca on luminescence of organic materials",1997
Structural and optical properties of alkali halide multilayer LiF:NaF films,1997
Comparison of magnetic linear dichroism in 4f photoemission and 4d-4f photoemission from Gd on Y(0001),1997
Vector magnetometry in ultrathin magnetic structures with atomic layer resolution by polarized neutron reflection,1997
Generalized description of magnetic x-ray circular dichroism in Fe 3p photoelectron emission,1997
Intermixing in Fe/Cr (001) multilayers: Density functional calculations,1997
Properties of Ni/Nb magnetic/superconducting multilayers,1997
"Patterning of Cu, Co, Fe, and Ag for magnetic nanostructures",1997
"Growth, morphology, and magnetic properties of ultrathin epitaxial Co films on Cu(100)",1997
Wavelength tunable fiber Bragg grating devices based on sputter deposited resistive and piezoelectric coatings,1997
Approach for a three-dimensional on-chip quantification by secondary-ion mass spectrometry analysis,1997
Effects of oxygen flooding on sputtering and ionization processes during ion bombardment,1997
Optimized time-of-flight secondary ion mass spectroscopy depth profiling with a dual beam technique,1997
Nondestructive depth profiling in Auger electron spectroscopy by means of partial intensity analysis,1997
Growth and characterization of aluminum oxide thin films for evaluation as reference materials,1997
Factors causing deterioration of depth resolution in Auger electron spectroscopy depth profiling of multilayered systems,1997
