Title,Pub Year
Palladium-catalyzed reactions of carbon-carbon bond formation in organic and aqueous media,1996
Chemistry of sulfoxylic acid organic derivatives .1. Synthesis,1996
Migration of O->C-sp trimethylsilyl group in trimethylsilyl ethers of acetylene alcohols,1996
Hydroformylation of butane-butylene fraction using Co(COOR)(2) catalyst as a precursor,1996
Stereospecific silylphosphorylation of ketofuranose and iminofuranoses,1996
"Transform of beta-D-xylofuranosylnucleosides. Synthesis of 3'-deoxy-2',3'-didehydrothymidine (D4T)",1996
"Synthesis of 4,4'-bis(vinylsulfonyl)-diphenyl and 4,4'-bis(styrenesulfonyl)diphenyl bridged compounds",1996
"Reactivity of single-coordinated phosphorus compounds. Kinetics of Diels-Alder reactions of tetracyclone with compounds containing C-P, C-C, and C-N bonds",1996
2-azobenzimidazolium quaternary salts as indicators with overlapping protonation areas,1996
Synthesis of 5-substituted and 6-substituted 2-methylbenzothiazoles under the metal complex catalysis,1996
"alpha,beta-unsaturated thiolates and their analogs in reactions of cyclic attachment .23. Simple single-reactor synthesis of 2-phenylimino-1,3-triselenoles and diselenoles",1996
Certain reactions of benzocrown-substituted purines,1996
"EXPERIMENTAL-MODELS FOR CELLULAR RADIATION TARGETS - LET, RBE AND RADIOPROTECTORS",1996
POSSIBLE EFFECTS OF PROTRACTED EXPOSURE ON THE ADDITIVITY OF RISKS FROM SPACE RADIATIONS,1996
ALTERATIONS IN ADENYLATE RATIOS IN PLANT-CELLS AFTER ACCELERATED ION IRRADIATION,1996
INDUCTION AND REJOINING OF DNA DOUBLE-STRAND BREAKS IN CHO CELLS AFTER HEAVY-ION IRRADIATION,1996
RADIATION-INDUCED CHROMOSOMAL INSTABILITY IN HUMAN MAMMARY EPITHELIAL-CELLS,1996
THE ROLE OF DNA-REPAIR ON CELL-KILLING BY CHARGED-PARTICLES,1996
IONIZING RADIATION-INDUCED MUTATION OF HUMAN-CELLS WITH DIFFERENT DNA-REPAIR CAPACITIES,1996
RESEARCH ON FLEXIBLE AUTOMATION AND ROBOTICS FOR PLANT-PRODUCTION AT RUTGERS-UNIVERSITY,1996
MISSION SIMULATION AS AN APPROACH TO DEVELOP REQUIREMENTS FOR AUTOMATION IN ADVANCED LIFE-SUPPORT-SYSTEMS,1996
CONSIDERATION IN SELECTING CROPS FOR THE HUMAN-RATED LIFE-SUPPORT-SYSTEM - A LINEAR-PROGRAMMING MODEL,1996
BIOLOGICAL DEGRADATION AND COMPOSITION OF INEDIBLE SWEET-POTATO BIOMASS,1996
COMPARISON OF AEROBICALLY-TREATED AND UNTREATED CROP RESIDUE AS A SOURCE OF RECYCLED NUTRIENTS IN A RECIRCULATING HYDROPONIC SYSTEM,1996
SELECTION OF STERILIZATION METHODS FOR PLANETARY RETURN MISSIONS,1996
"PLANETARY PROTECTION, LEGAL AMBIGUITY AND THE DECISION-MAKING PROCESS FOR MARS SAMPLE RETURN",1996
Importance of stereospecific bioanalytical monitoring in drug development,1996
A model describing the effect on retention of the addition of alcohols to the mobile phase in micellar liquid chromatography,1996
Solvatochromic parameter values and pH in aqueous-organic mixtures used in liquid chromatography - Prediction of retention of a series of quinolones,1996
Use of topological descriptors in chromatographic chiral separations,1996
Prediction of chromatographic properties for a group of natural phenolic derivatives by molecular topology,1996
Purge-and-trap method for the determination of styrene in urine,1996
Automated solid-phase extraction coupled to gas chromatography with electron-capture detection: A combination of extraction and clean-up of pyrethroids in the analysis of surface water,1996
Optimization of a solid-phase extraction technique for the extraction of pesticides from soil samples,1996
Application of experimental design approach to the optimization of supercritical fluid extraction of polychlorinated biphenyls and polycyclic aromatic hydrocarbons,1996
Sorbent evaluation for diffusive monitoring of environmental contaminants,1996
Matrix solid-phase dispersion extraction procedure for multiresidue pesticide analysis in oranges,1996
Determination of phenolic compounds at low mu g 1(-1) levels by various solid-phase extractions followed by liquid chromatography and diode-array detection,1996
Determination of dinitroaniline herbicides in environmental samples by gas chromatography,1996
Extraction and clean-up methods for improvement of the chromatographic determination of polychlorinated biphenyls in sewage sludge-amended soils: Elimination of lipids and sulphur,1996
"Pyrolysis gas chromatography applied to the study of organic matter evolution in sewage sludge-amended soils using nitrogen-phosphorus, flame ionization and mass spectrometric detection",1996
Determination of DDT and related compounds in blood samples from agricultural workers,1996
Spectroscopic characterization by photodiode array detection of human urinary and amniotic protein HC subpopulations fractionated by anion-exchange and size-exclusion high-performance liquid chromatography,1996
Effect of polyamines on the separation of ovalbumin glycoforms by capillary electrophoresis,1996
Amino acid and amino sugar determination by derivatization with 6-aminoquinolyl-N-hydroxysuccinimidyl carbamate followed by high-performance liquid chromatography and fluorescence detection,1996
Chromatographic evaluation of some selected polycyclic aromatic hydrocarbons of coal tars produced under different coking conditions and pitches derived from them,1996
"Isocratic high-performance liquid chromatographic method for quantitative determination of lysine, histidine and tyrosine in foods",1996
Isolation by solid-phase extraction and liquid chromatographic determination of mutagenic amines in beef extracts,1996
Improved method for the analysis of alpha-galactosides in pea seeds by capillary zone electrophoresis - Comparison with high-performance liquid chromatography triple-pulsed amperometric detection,1996
Gas chromatographic determination of cholesterol and tocopherols in edible oils and fats with automatic removal of interfering triglycerides,1996
Identification of fatty acids in edible wild plants by gas chromatography,1996
Variation in the alkaloid content of different subspecies of Chamaecytisus proliferous from the Canary Islands,1996
Determination of ipriflavone and its synthetic impurities by high-performance liquid chromatography using diode-array detection,1996
Detection of non-steroidal anti-inflammatory drugs in equine plasma and urine by gas chromatography mass spectrometry,1996
Scanning tunneling microscopy observation of sulfur electrodeposits on graphite single crystals,1996
Decrease in the roughness of vapor-deposited gold surfaces induced by surface mobility,1996
A quantum chemistry approach to possible sulfur adsorbate structures on the basal plane of graphite clusters,1996
Cosegregation-induced formation of two-dimensional surface compounds on multicomponent alloy surfaces,1996
Multilayer scaling and universal behavior of molecular beam epitaxy grown surfaces,1996
Monte Carlo study of thermal desorption curves of water from zeolite type A,1996
Magnesia synthesis via sol-gel: Structure and reactivity,1996
Surface and thin film magnetization of transition metals,1996
Experimental hyperfine characterization of adsorbed molybdates on oxide surfaces,1996
Interaction of oxygen with thin cobalt films,1996
Annihilation and coagulation reactions in low-dimensional substrata: Effects of probability of reaction and short range interactions,1996
A molecular orbital study of CO chemisorption on the Pd/W(110) system,1996
Metal-catalyzed hydrocarbon conversion reactions,1996
On the mechanism for the hydrogenation of olefins on transition-metal surfaces: The chemistry of ethylene on Pt(111),1996
Monte Carlo simulation of temperature programmed desorption spectra: A guide through the forest for monomolecular adsorption on a square lattice,1996
Surface reconstruction and rate processes in adsorbed overlayers,1996
Description of chemisorption kinetics on a heterogeneous amorphous solid surface,1996
Connection between chemisorption kinetics and adsorption equilibria of organic compounds on oxide surfaces,1996
Interpretation of anomalous scanning tunneling microscopy images of layered materials,1996
Molecular processes on heterogeneous solid surfaces,1996
Diffusion mechanisms of dimers adsorbed on face centered cubic (100) crystal surfaces,1996
Monolayers of linear molecules adsorbed on the graphite basal plane: Structures and intermolecular interactions,1996
Wall-water interface. A molecular dynamics study,1996
Effects of random quenched impurities on layering transitions: A Monte Carlo study,1996
A new molecular probe method to study surface topography of carbonaceous solid surfaces,1996
Relation between morphology and alternating current electrical properties of granular metallic films close to percolation threshold,1996
Synthesis and characterization of sol-gel hydrotalcites. Structure and texture,1996
Electronic energy transfer in rare-gas solid alloys studied by photon stimulated desorption,1996
Effects of latent tracks formed by high-energy ion implantation in crystals,1996
Twofold description of topological disordered surfaces,1996
Refinements of the twofold description of porous media,1996
"Nucleation, growth, and kinetic roughening of metal(100) homoepitaxial thin films",1996
Simultaneous X-ray diffraction and differential thermal analysis of polymers,1996
Extension of the UNIVAP group contribution method: Enthalpies of vaporization of special alcohols in the temperature range from 313 to 358 K,1996
Mechanical response of PMMA under compression stress at 300 K after exposure to (CO)-C-60 gamma rays,1996
Characterization of synthetic polymers used as protection of electrical conductors,1996
Hot corrosion of metallic alloys and ceramics,1996
Localized corrosion of metals,1996
Amorphous Al alloys. Characterization and corrosion behaviour,1996
Carbides in Zr-2.5NB alloys: Precipitation and effect on the hydriding and oxidation behaviour,1996
Laser control of steel corrosion,1996
Effect of Cu(II) concentration on the stress-corrosion-cracking susceptibility of alpha-brass. Application of the surface-mobility stress-corrosion cracking mechanism,1996
Effect of In3+ and Zn2+ ion on the activation of aluminium in chloride solution,1996
Failure analysis of plasma condenser tubing,1996
Grazing-incidence and crystal truncation rod studies of surfaces and interfaces using synchrotron radiation,1996
Microstructural characterization of high temperature materials,1996
Acoustic detection of laser induced melting of metals,1996
Characterization of precipitates in Zry-4 and in the oxide grown layer,1996
Experimental study of the high frequency absorption in a range of fields far away from the AFMR - Evidence of surface magnetism?,1996
First stages of oxidation of Yb thin films: An Auger spectroscopy study,1996
On the pattern recognition approach to the nondestructive evaluation of residual impact properties of engineering materials,1996
Field-ion imaging old and new,1996
Recollections of Erwin Muller's laboratory: The development of FIM (1951-1956),1996
Developing and using the field emitter as a high intensity electron source,1996
Early field emission studies of semiconductors,1996
On the theory of helium field adsorption,1996
Local field and potential barrier in tunneling processes,1996
Some comments on the simultaneous desorption of He-3 and He-4,1996
Modelling of the field emission microtriode with emitter covered with porous silicon,1996
Modelling of a magnetic sensor based on vacuum field emission,1996
"Comparative studies on enhanced field emission from mechanically and chemically polished broad-area Nb, Cu, and Al cathodes",1996
A study of the optimum field emitter shape for vacuum electronics applications,1996
Characterization of ultrasharp field emitters by projection microscopy,1996
Fabrication of transition metal nitride field emitters,1996
Field emission characteristics of polycrystalline and single-crystalline diamond grown on Si tips,1996
Diamond coated Si and Mo field emitters: Diamond thickness effect,1996
Electron emission from carbon fibre tips,1996
Study of luminous phenomena observed on contaminated metallic surfaces submitted to high RF fields,1996
Field emission properties of Au-Si eutectic,1996
Laser photoelectron projection microscopy with subwavelength spatial resolution,1996
Control of formation sites for liquid-Li cones on a W<100> tip by means of the remolding method,1996
Field emission from thin liquid metal films,1996
Microdroplet emission on liquid metal surface at the development of Rayleigh instabilities - Applications in cosmos,1996
"Adsorption studies of cobalt on tungsten(110), (100) and (111) planes by probe-hole field emission microscopy",1996
Oscillatory behavior in the catalytic reduction of NO and NO2 with hydrogen on Pt field emitter tips,1996
Digitizing chemical oscillations: Analyzing experimental data of the CO oxidation on a Pt-tip,1996
Li-mediated feedback mechanism of oscillations in CO oxidation on a Rh field emitter tip,1996
Study of CO surface diffusion on CO/W(111) by analysis of CO+ field ion rate fluctuations,1996
NLSDA calculations for H-3 on Rh-5 including high electric fields: Could linear H-3 be stable on Rh-tips?,1996
Noble-gas-like mechanism of localized field ionization of nitrogen as detected by field ion appearance energy spectroscopy,1996
Surface diffusion and surface atomic roughness on Ir(001) surface and terraces,1996
Atomic jump lengths in surface diffusion: Experiment and theory,1996
Pulsed field desorption mass spectrometric study of the oxidation of hydrogen-doped Ni3Zr,1996
LEED and XPS studies of the ZrO/W(100) surface,1996
Precipitation processes during the early stages of ageing in Al-Cu-Mg alloys,1996
3D reconstruction and analysis of GP zones in Al-1.7Cu (at%): A tomographic atom probe investigation,1996
AP-FIM analysis of ordered Cu3Au-(4at% Pt) alloy,1996
Atomic scale investigation of ordering and precipitation processes in a model Ni-Cr-Al alloy,1996
Microstructural development in PWA-1480 electron beam welds - An atom probe field ion microscopy study,1996
Precipitation and grain boundary segregation in molybdenum-doped NiAl,1996
Observation of both Ni and Mo atom images by FIM with imaging plates,1996
Nanocrystallization of a Co-Nb-B-C metallic glass,1996
Characterization of sputter-deposited multilayers of Ni and Zr with APFIM/TAP,1996
An atom probe study of cementite precipitation in autotempered martensite in an Fe-Mn-C alloy,1996
Observation of molybdenum-nitrogen clustering in highly alloyed martensite,1996
Investigation of precipitation in a new maraging stainless steel,1996
Microstructural influences can the decomposition of an Al-containing ferritic stainless steel,1996
Grain boundary precipitation and segregation in Ni-16Cr-9Fe model materials,1996
"Atom probe analysis of carbonitride grains in (Ti,W,Ta,Mo)(C,N)(Co/Ni) cermets with different carbon content",1996
A specimen preparation technique for atom probe analysis of the near-surface region of cemented carbides,1996
APFIM studies of the phase transformations in thermally aged ferritic FeCuNi alloys: Comparison with aging under neutron irradiation,1996
Characterization of neutron-induced copper-enriched clusters in pressure vessel steel weld: An APFIM study,1996
APFIM characterization of a high phosphorus Russian RPV weld,1996
Field ion microscopy study of the interactions between self interstitials and impurities in metals,1996
Phase separation in the Fe-Cr-Ni system,1996
"Comparison of the rate of decomposition in Fe-45%Cr, Fe-45%Cr-5%Ni and duplex stainless steels",1996
The segregation behaviour of a Pt90Rh10 alloy studies with a three-dimensional atom-probe,1996
The chemistry and structure of {222}CdO/Ag heterophase interfaces on an atomic scale,1996
Atomic-scale studies of silver segregation at MgO/Cu heterophase interfaces,1996
Improvement of the detection efficiency of channel plate electron multiplier for atom probe application,1996
Improvements in the mass resolution of the three-dimensional atom probe,1996
Optimal field pulsing for atom probes with counter electrodes,1996
Analytic treatment of charge cloud overlaps: An improvement of the tomographic atom probe efficiency,1996
Contribution of 3D atom probe to the understanding of plane-by-plane AP analyses data: Application to the study of ordering in Cu3Au,1996
Data analysis in the optical PoSAP,1996
Electrostatic analysis of local-electrode atom probes,1996
New STM image structures in the confined regions of the Pt(001) surface,1996
STM study of Sr adsorption on Si(100) surface,1996
STM observation of rapidly cooled Si(111) vicinal surfaces,1996
Scanning tunneling microscopy of charge transfer on the Si(111)7X7 surface,1996
"Water-nonionic surfactant systems, and the effect of additives",1996
Nonionic microemulsions,1996
Phase behavior of ionic microemulsions,1996
The effect of temperature on the adsorption of non-ionic surfactants and non-ionic surfactant mixtures at the air-water interface,1996
The effect of temperature on the adsorption of dodecane onto nonionic and ionic surfactant monolayers at the air-water surface,1996
Surfactant properties of semifluorinated alkanes in hydrocarbon and fluorocarbon solvents,1996
Shape similarities of ultra-low interfacial tension curves in ternary microemulsion systems of the water-alkane-C(i)E(j) type,1996
Theoretical modeling: An introduction,1996
Curvature elasticity models of microemulsions,1996
Ginzburg-Landau theories of ternary amphiphilic systems,1996
"Wetting, unbinding, and ultralow tensions in amphiphilic systems",1996
Length scale for configurational entropy in microemulsions,1996
Morphological thermodynamics of microemulsions,1996
"Theory of vesicles and droplet type microemulsions: Configurational entropy, size distribution, and measurable properties",1996
Mirror-smooth YBa2Cu3O7-x superconducting films deposited by plasma-enhanced pulsed laser deposition technique,1996
Reactive laser deposition of high quality YBaCuO and ErBaCuO films,1996
"Growth, structuring and characterisation of all-oxide thin film devices prepared by pulsed laser deposition",1996
Deposition of optical coatings by pulsed laser ablation,1996
Rare-earth doped glass waveguides prepared by pulsed laser deposition,1996
Preparation of SiOxNy films by reactive KrF laser ablation,1996
Kinetic energy distributions of ions ejected during laser ablation of lead zirconate titanate and their correlation to deposition of ferroelectric thin films,1996
Epitaxial ferroelectric PZT and BST thin films by pulsed UV laser deposition,1996
Growth and characterization of PLZT films,1996
Electrical characterization of semiconducting La doped SrTiO3 thin films prepared by pulsed laser deposition,1996
Pulsed laser deposition of sillenite films intended for photorefractive damage free waveguides,1996
"Pulsed laser deposition of novel materials for thin film solid oxide fuel cell applications: Ce0.9Gd0.1O1.95, La0.7Sr0.3CoOy and La0.7Sr0.3Co0.2Fe0.8Oy",1996
Ferrimagnetic thin films prepared by pulsed laser deposition,1996
Pulsed laser deposition of high quality ITO thin films,1996
Pulsed-laser deposited ZnO for device applications,1996
Excimer laser ablating preparation of Ba2NaNb5O15 thin films on KTiOPO4 substrate and its guide wave property,1996
Pb1-xCaxTiO3 thin films prepared by laser ablation of ceramic targets,1996
Characterization of ZnO thin films deposited by laser ablation in reactive atmosphere,1996
An experimental study and modeling of the thickness distribution in pulsed laser deposited ferroelectric thin films,1996
Preparation of TiO2 thin films by pulsed laser deposition for waveguiding applications,1996
Pulsed laser deposition of electroceramic thin films,1996
Excimer laser ablation and film deposition of Ti:Sapphire,1996
Pulsed laser deposition of nasicon thin films,1996
Comparative diagnostics of ArF- and KrF-laser generated carbon plumes used for amorphous diamond-like carbon film deposition,1996
Laser reactive ablation deposition of silicon carbide films,1996
Carbon nitride thin films obtained by laser ablation of graphite in a nitrogen plasma,1996
Structural and optical characteristics of pulsed laser deposited ZnSe epilayers,1996
Deposition of HgCdTe epitaxial layers on anisotropically etched silicon surfaces by laser evaporation,1996
Pulsed laser deposition of permanent magnetic Nd2Fe14B thin films,1996
An investigation of scotopic threshold versus illuminance curves for the analysis of color matching data,1996
Coefficient channels: Derivation and relationship to other theoretical studies,1996
Resolving the color-image irradiance equation,1996
Surface reflectance estimation by the dichromatic model,1996
Segmentation of map image using opponent color dimensions,1996
Color representation in virtual environments,1996
Linear color representations for efficient image synthesis,1996
Industrial applications of formulation computations: Is the computer the enemy?,1996
Organic monolayers chemisorbed on gold observed by scanning probe microscopy,1996
Studies on the long-term stabilities of the background of radionuclides in inductively coupled plasma mass spectrometry (ICP-MS) - A review of radionuclide determination by ICP-MS,1996
On line coupling of ion chromatography and atomic spectrometry for ultra trace analysis in high purity molybdenum and tungsten-silicide,1996
Electrochemical detectors - Tailormade techniques for liquid chromatography and capillary electrophoresis?,1996
Strategy of analytical test kits,1996
Isotope dilution - High efficiency nebulization-ICP-MS: The coupling of accuracy and sensitivity,1996
Multisignal evaluation in ICP-MS - Determination of trace elements in Mo-Zr-alloys,1996
Quality criteria for the isotope dilution method with HRGC/MS,1996
Near-infrared imaging spectroscopy (NIRIS) and image rank analysis for remote identification of plastics in mixed waste,1996
''IR-spectroscopy'' - Computer program for the interpretation of infrared spectra,1996
Determination of the partial pressure of single low volatile compounds in mixtures,1996
Development of new dyes for use in integrated optical sensors,1996
Optimisation of an integrated optical evanescent wave absorbance sensor for the determination of chlorinated hydrocarbons in water,1996
Determination of hydrocarbons in water by evanescent wave absorption spectroscopy in the near-infrared region,1996
ISFETs with sputtered sodium alumino-silicate glass membranes,1996
Characterisation and optimisation of an immunoprobe for triazines,1996
"High sensitive competitive immunodetection of 2,4-dichlorophenoxyacetic acid using enzymatic amplification with electrochemical detection",1996
A FIA-system for As(III)/As(V)-determination with electrochemical hydride generation and AAS-detection,1996
Analysis of chromium(III)-fluoride-complexes by ion chromatography,1996
The determination of local structural units in amorphous SiBN3C by means of X ray photoelectron and X ray absorption spectroscopy,1996
Improved accuracy for the analysis of soft magnetic alloys by inductively-coupled plasma atomic emission spectrometry by using advanced standardization procedures,1996
Determination of platinum group elements (PGE) from catalytic converters in soil by means of docimasy and INAA,1996
Detection of glucosamine in the acid hydrolysis solution of humic substances,1996
Thin-layer chromatographic analysis of phenols on TLC aluminium sheets RP-18 F-254s,1996
Determination of organic fluorine in aqueous samples with neutron activation analysis in comparison with the DIN method,1996
Complexation capacity of aquatic systems in dependence on different ligands and heavy metals - Electroanalytical investigations and statistical evaluation,1996
Trace analysis of pollutants in water using the photothermal interferometry as HPLC detector,1996
Determination of boron isotopic variations in aquatic systems with negative thermal ionization mass spectrometry as a tracer for anthropogenic influences,1996
Gas chromatographic determination of trace amounts of vinyl chloride and dichloroethenes in landfill-gas,1996
Flocculation of humic substances with metal ions as followed by capillary zone electrophoresis,1996
Determination of alkylphenols and linear alkylbenzene sulfonates in sediments applying accelerated solvent extraction (ASE),1996
"Radiolyo-chemiluminescence of bones and seafood shells - A new, promising method for the detection of food irradiation?",1996
Biodiversity prospecting and benefit-sharing: Perspectives from the Field,1996
The position of intellectual property rights in drug discovery and development from natural products,1996
Natural products research: Perspectives from a major pharmaceutical company,1996
Natural product source material use in the pharmaceutical industry: The Glaxo experience,1996
"Biological diversity, indigenous knowledge, drug discovery and intellectual property rights: Creating reciprocity and maintaining relationships",1996
Academic research: Policies and practice,1996
Gene co-ops and the biotrade: Translating genetic resource rights into sustainable development,1996
Legal issues in sharing the benefits of biodiversity prospecting,1996
Medicinal plant genetic resources and international cooperation: The Brazilian perspective,1996
Rules and regulations on the collection in Cameroon of biological materials for biological testing and drug discovery,1996
"Juridical and sociocultural problems on the definition of a law concerning property, usage and access to genetic resources in Colombia",1996
Management policy and use of floral resources in the Dominican Republic,1996
Collection of biological materials in biodiversity prospecting in India: Problems and solutions,1996
"The Forest Act of 1993 on the conservation of flora, fauna and natural areas in Ecuador",1996
Rules and regulations of the Government of Vietnam on collection and exportation of biological materials,1996
Intellectual property rights in Costa Rica with respect to the Biological Diversity Convention,1996
"Research, valorization and exploitation of biological resources for medicinal purposes in the Malagasy Republic (Madagascar)",1996
"Interests and policies of the state of Sarawak, Malaysia regarding intellectual property rights for plant derived drugs",1996
Guidelines and policies on collection of biological specimens in the Philippines,1996
Biodiversity prospecting in Nigeria: Seeking equity and reciprocity in intellectual property rights through partnership arrangements and capacity building,1996
Tanzania's policy on biodiversity prospecting and drug discovery programs,1996
Australian deliberations on access to its terrestrial and marine biodiversity,1996
Camptothecin and taxol: From discovery to clinic,1996
Production and application of isotopes in China,1996
Supply and waste management of radioisotopes in Japan,1996
Isotopes and radiation technology - Indian scene,1996
Isolation of short-lived isotopes of lanthanum and indium by beta-diketonates sublimation,1996
Removing cs from nuclear waste liquid by crown ether and heteropoly acid: Simulated tests,1996
Experimental investigation on tritium gettering with hydrogen uranyl phosphate (HUP),1996
"Comparative study of oxochlorides of molybdenum, tungsten and element 106",1996
"Some peculiar properties of the isotope groups produced by the reaction of U-238 and reactor neutron flux, and the existence of the fifth unstable nuclide series",1996
An investigation by spot profile analysis low energy electron diffraction of Si grown on GaAs(001),1996
Photoemission studies of the cerium electronic properties at the Ce/Fe(100) interface,1996
Initial stages of growth of Mn on Ag(100) studied by X-ray photoelectron diffraction and valence band photoemission,1996
Chemical structure of the Pt/Co(0001) interface,1996
Interface properties of MBE grown InSe/Si(111) heterojunctions,1996
AES and EPMA studies of aluminum and aluminum-gold carbon composite interfaces,1996
Antimony on metal and semiconductor surfaces: Interface formation and passivation,1996
Improvements to the Schottky barrier heights of intimate metal-InGaAs contacts by low temperature metallisation,1996
Electronic and surfactant effects of As interlayers at Ag/InP(110) interfaces,1996
Ballistic electron emission microscopy of InAs grown on GaAs(100),1996
Theoretical analysis of the strain relaxation in quantum wells grown on semiconductor superlattices,1996
Growth mechanism and epitaxy of cobalt on the Pt(110) surface,1996
X-ray characterization of a SrTiO3 bicrystal interface,1996
Dynamics of the perovskite interphase boundary under pressure,1996
Adhesion of small particles of gold on gamma Al2O3,1996
Characterization of acid-base properties of polypropylene modified surfaces by means of XPS and CIA,1996
Ageing of an organosiloxane deposit in a cold remote nitrogen plasma: XPS investigation,1996
Magnetic circular and linear dichroism in VUV-photoemission from thin iron films on W(110),1996
Magnetic properties of Co islands grown on Cu(111),1996
Relaxation of magnetic transition-metal surfaces,1996
Configuration effects of the existence conditions for interface bilayer spin waves,1996
"Electronic structure and magnetic ordering on the (001) surfaces of FeAl, CoAl and NiAl alloys with bulk B2-structure",1996
Structure of epitaxial ferromagnetic layers by multishell analysis of polarization dependent XAFS data,1996
Giant nonlinear magneto-optical Kerr effect from Fe interfaces,1996
Nonlinear magneto-optical Kerr measurements on Fe(110),1996
Iron multilayers on Cu(100) - A case of complex reconstruction investigated by quantitative LEED,1996
Qualitative trends in magnetism of 4d transition metal clusters,1996
STM-imaging of nanostructure dynamics on Ag(111)-experimental challenges and solutions,1996
Surface phase transitions in two-component systems,1996
Anharmonic effects at the onset of the Ag(110) roughening transition,1996
Equilibrium morphology of the Ag(110) surface,1996
Effect of the [001] surface of Cu3Au on the order-disorder transition,1996
Direct observation of the rippling and the order-disorder transition at the Cu3Au(100) surface by TOF-ion scattering,1996
Connection between thermodynamic properties and diffusion coefficient for a system of non-interacting particles on a lattice with two non-equivalent sites,1996
Influence of carbon monoxide gas on silicon dioxide dry etching,1996
Electron stimulated reduction of sapphire studied by electron energy loss and Auger spectroscopies,1996
"M(2,3) magnetic circular dichroism (MCD) measurements of Fe, Co and Ni using a newly developed quadruple reflection phase shifter",1996
Imaging surface reactions with light,1996
Effects of heterogeneity on the surface diffusion of interacting lattice gases: The bivariate trap model,1996
Growth and intercalation of silver deposited onto Nb1+xS2,1996
The initial stages of the growth of copper on a (1x1) and a (root 31x root 31)R+/-9 degrees alpha-Al2O3(0001) surface,1996
Simulation of photoemission current to monitor the thin film growth,1996
"XPS, LEED and AFM investigation of the Si(100) surface after the deposition and annealing of tellurium thin films",1996
Probing the silicon-silicon oxide interface of Si(111)-SiO2-Cr MOS structures by DC-electric-field-induced second harmonic generation,1996
Acoustic scattering by a wire deposited on a planar surface,1996
A high precision ATR study of surface plasmon mediated reflectance in noble metal films,1996
Non-linear waves in chromatography .2. Wave interference and coherence in multicomponent,1996
Modeling of the influence of the experimental conditions on the separation of the components of a binary mixture in isocratic overloaded elution preparative chromatography,1996
Profiles of large-size system peaks and vacancy bands in liquid chromatography .1. Analytical solution of the ideal model,1996
Profiles of large-size system peaks and vacancy bands in liquid chromatography .2. Comparison of experimental and calculated profiles,1996
Application of different isotherm models to the description of single-component and competitive adsorption,1996
Modeling of radial heterogeneity in chromatographic columns .2. Separation of a two-component mixture on a column with cylindrical symmetry,1996
Multi-component perfusion chromatography in fixed bed and periodic counter current column operation,1996
Mobile phase effects on single-component and competitive adsorption isotherms in reversed-phase systems,1996
Influence of flow-rate on the chromatographic performance of agarose- and cellulose-based anion-exchange media,1996
Simulation of the combined continuous and preparative gas-liquid chromatographic separation of three close-boiling components,1996
Determination of the gas-liquid partition isotherms of the enantiomers of methyl 2-chloropropionate on trichloroacetyl pentyl beta-cyclodextrin using the elution by characteristic points method,1996
Laboratory-scale purification of microcystins using flash chromatography and reversed-phase high-performance liquid chromatography,1996
Automated purification of microcystins,1996
Adsorption isotherms in protein chromatography combined influence of protein and salt concentration on adsorption isotherm,1996
Separation and molecular mass distribution of rice proteins by size-exclusion high-performance liquid chromatography in a dissociating buffer,1996
Solute retention of lysozyme in hydrophobic interaction perfusion chromatography,1996
Hydrophobic interaction chromatography of Chromobacterium viscosum lipase on polyethylene glycol immobilized on Sepharose,1996
Impact of cell disruption and polymer recycling upon aqueous two-phase processes for protein recovery,1996
Enzyme conformational alterations detected by partition column chromatography,1996
Enzyme purification with aqueous two-phase systems: Comparison between systems composed of pure polymers and systems composed of crude polymers,1996
A single partitioning step in aqueous polymer two-phase systems reduces hypotonized rat erythrocyte heterogeneity,1996
"Isolation by preparative free-flow electrophoresis and aqueous two-phase partition from rat adipocytes of an insulin-responsive small vesicle fraction with glucose transport, activity",1996
RNA partitioning accompanied by adsorption: High-molecular-mass RNA adsorbed at the interface like a particle,1996
Release of 5-fluorouracil from poly(acrylamide-co-monopropyl itaconate) hydrogels,1996
Theory of phase formation in aqueous two-phase systems,1996
"Protein partition between the different phases comprising poly(ethylene glycol)-salt aqueous two-phase systems, hydrophobic interaction chromatography and precipitation: A generic description in terms of salting-out effects",1996
Protein partitioning in weakly charged polymer-surfactant aqueous two-phase systems,1996
"Liquid-liquid partitioning of some enzymes, especially phosphofructokinase, from Saccharomyces cerevisiae at sub-zero temperature",1996
Ucon-benzoyl dextran aqueous two-phase systems: Protein purification with phase component recycling,1996
Fractionation of wheat proteins by counter-current distribution using aqueous two-phase systems containing propionic acid,1996
Aqueous two-phase partition of complex protein feedstocks derived from brain tissue homogenates,1996
Ligand interaction of human alpha 2-macroglobulin-alpha 2-macroglobulin receptor studied by partitioning in aqueous two-phase systems,1996
Triton X-114-aided purification of latent tyrosinase,1996
Aqueous two-phase systems with a liquid protein (bovine serum albumin) phase for partitioning of enzymes,1996
Reversion of thermic-shock effect on ram spermatozoa by adsorption of seminal plasma proteins revealed by partition in aqueous two-phase systems,1996
Poly(ethylene glycol) amphiphile adsorption and liposome partition,1996
Surface changes associated with ram sperm cryopreservation revealed by counter-current distribution in an aqueous two-phase system - Effect of different cryoprotectants,1996
Use of aqueous two-phase systems in sample preparation for polymerase chain reaction-based detection of microorganisms,1996
Purification of pea nodule symbiosomes using an aqueous polymer two-phase system,1996
