Title,Pub Year
PERSONAL RECOLLECTIONS OF RADIATION BIOLOGY RESEARCH AT HANFORD,1995
DO GAMMA-RAYS AND ALPHA-PARTICLES CAUSE DIFFERENT TYPES OF LUNG-CANCER - A COMPARISON BETWEEN ATOMIC-BOMB SURVIVORS AND URANIUM MINERS,1995
THE CHERNOBYL ACCIDENT,1995
HANFORD ANIMAL STUDIES OF RADIOIODINE,1995
THE ICRP HUMAN RESPIRATORY-TRACT MODEL FOR RADIOLOGICAL PROTECTION,1995
INVESTIGATIONS OF RETENTION OF INHALED PARTICLES IN THE HUMAN BRONCHIAL TREE,1995
NEW ICRP LUNG DOSIMETRY AND ITS RISK IMPLICATIONS FOR ALPHA-EMITTERS,1995
RADIOBIOLOGY OF LUNG TARGET-CELLS,1995
COMPARISON OF OLD AND NEW ICRP MODELS FOR RESPIRATORY-TRACT DOSIMETRY,1995
APPLICATION OF THE NEW ICRP HUMAN RESPIRATORY-TRACT MODEL TO THE ASSESSMENT OF SECONDARY LIMITS,1995
QUANTITIES AND UNITS IN RADIATION PROTECTION,1995
THE UNITED-STATES TRANSURANIUM AND URANIUM REGISTRIES - 1968-1993,1995
RADIATION IN THE ENVIRONMENT,1995
PORTABLE BLOOD IRRADIATOR,1995
HISTORY OF RADIOBIOLOGICAL RESEARCH AT THE NATIONAL-LABORATORIES,1995
REFERRAL CRITERIA FOR SELECTION OF PATIENTS AND DIAGNOSTIC PROCEDURES,1995
THE SCIENTIFIC WORK-UP OF RADIOGRAPHIC IMAGE QUALITY NOW AND A DECADE AGO - THE RADIOLOGISTS APPROACH,1995
TRENDS IN X-RAY-DIAGNOSIS AND NUCLEAR-MEDICINE,1995
INTER-LABORATORY COMPARISON OF IMAGING DEVICES IN NUCLEAR-MEDICINE,1995
WHO AND RATIONAL REDUCTION OF PATIENT DOSE,1995
RADIATION PROTECTION AND QUALITY-CONTROL IN DIAGNOSTIC-RADIOLOGY - SITUATION AND EVOLUTION IN BELGIUM - APPENDIX 1,1995
AN OVERVIEW OF RADIATION PROTECTION AND QA IN DIAGNOSTIC-RADIOLOGY AT NATIONAL LEVEL IN DENMARK - APPENDIX-2,1995
"FRENCH NATIONAL OVERVIEW OF INITIATIVES, ACHIEVEMENTS AND PERSPECTIVES IN QUALITY ASSURANCE AND RADIATION PROTECTION IN DIAGNOSTIC-RADIOLOGY AND NUCLEAR-MEDICINE - APPENDIX-3",1995
"INITIATIVES, ACHIEVEMENTS AND PERSPECTIVES IN QUALITY ASSURANCE AND RADIATION PROTECTION IN DIAGNOSTIC-RADIOLOGY, BOTH ON THE LEGAL AND PRACTICAL LEVEL IN GERMANY - APPENDIX 4",1995
DEVELOPMENTS AND TRENDS IN X-RAY DIAGNOSTIC PROCEDURES IN THE FORMER GERMAN-DEMOCRATIC-REPUBLIC BETWEEN 1955 AND 1989 - AN ANALYSIS OF MORE THAN 300 MILLION EXAMINATIONS,1995
RADIATION PROTECTION IN DIAGNOSTIC-RADIOLOGY AND NUCLEAR-MEDICINE - THE SITUATION IN GREECE - APPENDIX 5,1995
QUALITY ASSURANCE AND RADIATION PROTECTION IN IRELAND - APPENDIX 6,1995
"INITIATIVES, ACHIEVEMENTS AND PERSPECTIVES CONCERNING RADIATION PROTECTION OF THE PATIENT IN ITALY - APPENDIX 7",1995
"OVERVIEW OF INITIATIVES, ACHIEVEMENTS AND PERSPECTIVES IN QUALITY ASSURANCE AND RADIATION PROTECTION IN DIAGNOSTIC-RADIOLOGY AND NUCLEAR-MEDICINE IN LUXEMBOURG - APPENDIX 8",1995
QUALITY ASSURANCE AND POPULATION DOSE IN DIAGNOSTIC-RADIOLOGY AND NUCLEAR-MEDICINE IMAGING - STATE-OF-THE-ART IN THE NETHERLANDS - APPENDIX 9,1995
RADIATION PROTECTION OF THE PATIENT IN PORTUGAL - APPENDIX 10,1995
"INITIATIVES, ACHIEVEMENTS AND PERSPECTIVES IN SPAIN CONCERNING QUALITY ASSURANCE AND RADIATION PROTECTION IN DIAGNOSTIC-RADIOLOGY AND NUCLEAR-MEDICINE - APPENDIX 11",1995
"UK NATIONAL OVERVIEW OF INITIATIVES, ACHIEVEMENTS AND PERSPECTIVES IN QUALITY ASSURANCE AND RADIATION PROTECTION IN DIAGNOSTIC-RADIOLOGY AND NUCLEAR-MEDICINE - APPENDIX 12",1995
INITIATIVES OF EFOMP IN THE FIELD OF RADIATION PROTECTION AND QUALITY ASSURANCE,1995
RADIATION PROTECTION EDUCATION AND TRAINING OF RADIOGRAPHERS,1995
PRACTICAL IMPACT OF THE EVOLUTION AND CHANGES OF ICRP RECOMMENDATIONS ON RADIOLOGICAL PROTECTION IN MEDICINE,1995
UNSCEAR DATA COLLECTIONS ON MEDICAL RADIATION EXPOSURES - TRENDS AND CONSEQUENCES,1995
IEC PROJECTS AND ACHIEVEMENTS IN THE FIELD OF QUALITY ASSURANCE IN DIAGNOSTIC-RADIOLOGY,1995
RESULTS OF THE IAEA-CEC COORDINATED RESEARCH-PROGRAM ON RADIATION-DOSES IN DIAGNOSTIC-RADIOLOGY AND METHODS FOR REDUCTION,1995
THE UNITED-STATES EXPERIENCE IN PATIENT DOSE AND IMAGE QUALITY,1995
CEC QUALITY CRITERIA FOR DIAGNOSTIC RADIOGRAPHIC IMAGES - BASIC CONCEPTS,1995
THE 1991 CEC TRIAL ON QUALITY CRITERIA FOR DIAGNOSTIC RADIOGRAPHIC IMAGES,1995
EVOLUTION OF QUALITY ASSURANCE IN PEDIATRIC RADIOLOGY,1995
QUALITY-CONTROL AND IMAGE QUALITY CRITERIA IN COMPUTED-TOMOGRAPHY,1995
PATIENT DOSE AND IMAGE QUALITY FOR COMPUTED-TOMOGRAPHY IN SEVERAL DUTCH HOSPITALS,1995
IMAGE QUALITY AND DOSE DISTRIBUTION IN MULTISCAN AND FAST RING CT SYSTEMS,1995
IMAGE QUALITY CRITERIA APPLIED TO DIGITAL RADIOGRAPHY,1995
STANDARD TOOLS FOR ANALYSIS OF IMAGE QUALITY IN DIGITAL IMAGING,1995
A NOVEL VIEW ON DETAIL PERCEPTION AND ON THE INFLUENCE OF THE FILM SYSTEM PARAMETERS,1995
OPTIMIZATION OF IMAGE QUALITY IN MAMMOGRAPHY,1995
IMPACT OF SEVERAL RECOMMENDED ACTIONS FOR IMPROVING IMAGE QUALITY IN MAMMOGRAPHY,1995
QUALITY ASSURANCE AND PATIENT DOSIMETRY IN MAMMOGRAPHY - A RETROSPECTIVE,1995
SURVEY OF MAMMOGRAPHY IMAGE QUALITY IN THE UK,1995
IMAGE QUALITY AND PATIENT DOSE IN DIAGNOSTIC-RADIOLOGY,1995
ASSESSMENT OF IMAGE QUALITY FOR CHEST RADIOGRAPHY IN THE WEST MIDLANDS,1995
"DATA-ANALYSIS AND INFORMATION MODELING - OBJECTS CODES, CONCEPTS",1995
KNOWLEDGE-BASED APPROACH TO QUALITY-CONTROL IN DIAGNOSTIC-RADIOLOGY,1995
"KNOWLEDGE ACQUISITION, REPRESENTATION AND REASONING IN A GAMMA-CAMERA QUALITY-CONTROL EXPERT-SYSTEM",1995
MEDICAL DEVICES QUALITY ASSURANCE SERVICES,1995
QUALITY-CONTROL IN MAMMOGRAPHY BASED ON AUTOMATIC ACQUISITION OF EXPOSURE PARAMETERS,1995
COMPUTER-APPLICATIONS IN RADIATION PROTECTION,1995
OPTIMIZATION OF THE DESIGN OF ANTISCATTER GRIDS BY COMPUTER MODELING,1995
RESULTS FROM AN OPTIMIZATION OF GRID DESIGN IN DIAGNOSTIC-RADIOLOGY,1995
COMPUTER-MODEL FOR RISK-BENEFIT ANALYSIS OF MAMMOGRAPHIC BREAST-CANCER SCREENING,1995
IN-FIELD TESTING OF A NEW INSTRUMENT FOR QUALITY-CONTROL IN MAMMOGRAPHY,1995
A NONINVASIVE METHOD TO CONTROL THE TUBE CURRENT CALIBRATION OF DIAGNOSTIC-RADIOLOGY EQUIPMENT,1995
A COMPOUND HARD-TISSUE PHANTOM IN RADIOLOGIC DIAGNOSTIC OPTIMIZATION,1995
OPTIMIZATION OF RADIOGRAPHIC AEC SYSTEM PERFORMANCE,1995
QUALITY ASSURANCE PROGRAM APPLIED TO MOBILE X-RAY-EQUIPMENT,1995
CONTRAST-DETAIL TESTING TECHNIQUES FOR MODERN X-RAY IMAGE INTENSIFIER SYSTEMS,1995
A REVIEW OF THE BACKGROUND TO THE DECISION TO WRITE-OFF FLUOROSCOPY EQUIPMENT IN 15 INSTANCES AND THE IMPACT OF PATIENT DOSE AND IMAGE QUALITY IN PRACTICE,1995
A SIMPLE TEST FOR X-RAY TUBE FILTRATION,1995
DETERMINATION OF THE SPEED OF MEDICAL RADIOGRAPHY SCREEN-FILM SYSTEMS,1995
A PRACTICAL APPROACH TO A QUALITY ASSURANCE PROGRAM FOR RADIOGRAPHY AT THE CONSTANCY CHECK LEVEL,1995
AUTOMATIC EXPOSURE CONTROL IN FLUOROSCOPIC IMAGING,1995
MEASUREMENT OF WIENER SPECTRA IN DIGITAL-SYSTEMS,1995
AN ASSESSMENT OF THE VARIATIONS IN IMAGE QUALITY WITH MULTIFORMAT CAMERAS,1995
PITFALLS IN THE USE OF CO-57 FLOOD SOURCES,1995
NIRO - A DATABASE OF ALL X-RAY UNITS IN USE IN LOWER SAXONY TO IMPROVE RADIATION PROTECTION AND QUALITY-CONTROL,1995
SOME RESULTS FROM A DIAGNOSTIC-RADIOLOGY OPTIMIZATION PROGRAM IN THE MADRID AREA,1995
QUALITY-CONTROL IN CONVENTIONAL DIAGNOSTIC-RADIOLOGY IN GREECE,1995
QUALITY-CONTROL AND PATIENT DOSE FROM X-RAY EXAMINATIONS IN SOME HOSPITALS IN ESTONIA,1995
WHAT IS THE TRUE FILM-SCREEN SENSITIVITY,1995
IMPLEMENTING UNIVERSAL VACCINATION PROGRAMS - SPAIN,1995
WORKSHOP GROUP - SPAIN AND PORTUGAL,1995
ESTABLISHING A NATIONAL UNIVERSAL VACCINATION PROGRAM,1995
RISK OF HEPATITIS-B IN INFANCY AND CHILDHOOD,1995
IMPLEMENTING UNIVERSAL VACCINATION PROGRAMS - BULGARIA,1995
INCIDENCE AND PREVALENCE OF HEPATITIS-B IN FRANCE,1995
INTERACTIVE SESSION I,1995
INTRODUCTION TO EPIDEMIOLOGY AND RISK OF HEPATITIS-B,1995
THE EUROPEAN-PUBLIC-HEALTH-ASSOCIATION,1995
WORKSHOP GROUP - BELGIUM AND THE NETHERLANDS,1995
SELECTIVE RISK GROUP STRATEGIES IN NORTH-AMERICA,1995
VHPB - SUMMARY OF STRATEGIES AND RECOMMENDATIONS,1995
CALL FOR ACTION PROPOSAL OF RESOLUTIONS,1995
INTERACTIVE SESSION .3. PASSING OF RESOLUTIONS,1995
SELECTIVE RISK GROUP STRATEGIES IN EUROPE,1995
INTRODUCTION TO CURRENT CONTROL OF HEPATITIS-B AS A COMMUNITY-HEALTH RISK,1995
WORKSHOP GROUP - GERMANY AND SWITZERLAND,1995
EPIDEMIOLOGY OF HEPATITIS-B INFECTION IN NORTH-AMERICA,1995
IMPLEMENTING UNIVERSAL VACCINATION PROGRAMS - USA,1995
GLOBAL PROGRAM FOR CONTROL OF HEPATITIS-B INFECTION,1995
WORKSHOP GROUP - GREECE,1995
WORKSHOP GROUP - CENTRAL AND EASTERN-EUROPE,1995
EVOLUTION OF THE VIRAL-HEPATITIS PREVENTION BOARD,1995
RISK OF HEPATITIS-B IN ADOLESCENCE AND YOUNG ADULTHOOD,1995
WORKSHOP GROUP - FRANCE,1995
"WORKSHOP GROUP - AUSTRALIA, IRELAND, NORTH-AMERICA, SCANDINAVIA AND UK",1995
WORKSHOP GROUP - ITALY,1995
CONGRESS OBJECTIVES,1995
OVERVIEW OF EPIDEMIOLOGY AND DISEASE BURDEN OF HEPATITIS-B IN THE EUROPEAN REGION,1995
HEPATITIS-B PREVENTION IN EUROPE - A PRELIMINARY ECONOMIC-EVALUATION,1995
"The development of cardiological rehabilitation in central Europe: Past, present and future",1995
Benefits and risks of physical activity in patients with coronary heart disease,1995
Community cardiac rehabilitation programs in Austria,1995
Ambulatory cardiac rehabilitation in Switzerland,1995
Quantification and evaluation of leisure-time physical activity of patients participating in cardiac rehabilitation groups,1995
WHAT CONSTITUTES A POSITIVE RESULT IN HAIR ANALYSIS - PROPOSAL FOR THE ESTABLISHMENT OF CUTOFF VALUES,1995
DECONTAMINATION PROCEDURES FOR DRUGS OF ABUSE IN HAIR - ARE THEY SUFFICIENT,1995
TESTING HUMAN HAIR FOR DRUGS OF ABUSE .4. ENVIRONMENTAL COCAINE CONTAMINATION AND WASHING EFFECTS,1995
THEORETICAL LIMITS OF THE EVALUATION OF DRUG CONCENTRATIONS IN HAIR DUE TO IRREGULAR HAIR-GROWTH,1995
DRUG-TESTING BY URINE AND HAIR ANALYSIS - COMPLEMENTARY FEATURES AND SCIENTIFIC ISSUES,1995
MEASUREMENT OF DRUGS IN NEONATAL HAIR - A WINDOW TO FETAL EXPOSURE,1995
A RESEARCH NOTE - THE OUTCOME OF GC/MS/MS CONFIRMATION OF HAIR ASSAYS ON 93 CANNABINOID (+) CASES,1995
CAPILLARY ELECTROPHORESIS - A NEW TOOL IN FORENSIC TOXICOLOGY - APPLICATIONS AND PROSPECTS IN HAIR ANALYSIS FOR ILLICIT DRUGS,1995
INTERLABORATORY COMPARISON OF QUANTITATIVE-DETERMINATIONS OF DRUG IN HAIR SAMPLES,1995
ANALYTICAL PROCEDURES FOR DETERMINATION OF OPIATES IN HAIR - A REVIEW,1995
"THE DETECTION OF 6-MONOACETYLMORPHINE IN URINE, SERUM AND HAIR BY",1995
DETECTION AND DIAGNOSTIC INTERPRETATION OF AMPHETAMINES IN HAIR,1995
THE DETERMINATION OF COCAINE IN HAIR - A REVIEW,1995
"SIMULTANEOUS QUANTIFICATION OF OPIATES, COCAINE AND CANNABINOIDS IN HAIR",1995
TESTING HUMAN HAIR FOR CANNABIS,1995
HAIR ANALYSIS - A WORTHLESS TOOL FOR THERAPEUTIC COMPLIANCE MONITORING,1995
PHENOBARBITAL IN HAIR AND DRUG-MONITORING,1995
HAIR AND URINE ANALYSIS - RELATIVE DISTRIBUTION OF DRUGS AND THEIR METABOLITES,1995
SEGMENTAL HAIR ANALYSIS FOR COCAINE AND HEROIN ABUSE DETERMINATION,1995
ANDROGENETIC ALOPECIA - AN AUTOSOMAL-DOMINANT DISORDER,1995
AGING SKIN,1995
THE ROLE OF ORAL-CONTRACEPTIVES IN THE TREATMENT OF HYPERANDROGENIC DISORDERS,1995
INSULIN-LIKE GROWTH-FACTORS - CLINICAL-EXPERIENCE IN OVARIAN-FUNCTION,1995
THE ANDROGENICITY OF PROGESTINS,1995
EFFECTS OF SEX STEROIDS ON WOMENS HEALTH - IMPLICATIONS FOR PRACTITIONERS,1995
HYPERANDROGENIC ANOVULATION (PCOS) - A UNIQUE DISORDER OF INSULIN ACTION ASSOCIATED WITH AN INCREASED RISK OF NON-INSULIN-DEPENDENT DIABETES-MELLITUS,1995
REPRODUCTIVE HEALTH AND POLYCYSTIC-OVARY-SYNDROME,1995
THE INSULIN-LIKE GROWTH-FACTOR SYSTEM IN NORMAL AND ABNORMAL HUMAN OVARIAN FOLLICLE DEVELOPMENT,1995
"ENDOGENOUS SEX-HORMONES - IMPACT ON LIPIDS, LIPOPROTEINS, AND INSULIN",1995
ANDROGENS AND SEXUALITY,1995
ANDROGENIC EFFECTS OF ORAL-CONTRACEPTIVES - IMPLICATIONS FOR PATIENT COMPLIANCE,1995
ANDROGENS AND WOMENS HEALTH - GENETIC AND EPIDEMIOLOGIC ASPECTS OF LIPID-METABOLISM,1995
THE GENETICS OF POLYCYSTIC-OVARY-SYNDROME,1995
HORMONAL CORRELATES OF ACNE AND HIRSUTISM,1995
STEROID 21-HYDROXYLASE DEFICIENCY (CONGENITAL ADRENAL-HYPERPLASIA),1995
ANDROGENIC DISORDERS OF WOMEN - DIAGNOSTIC AND THERAPEUTIC DECISION-MAKING,1995
CLINICAL RELEVANCE OF TESTOSTERONE AND DIHYDROTESTOSTERONE METABOLISM IN WOMEN,1995
ROLE OF ANDROGENS IN THE DEVELOPMENTAL BIOLOGY OF THE PILOSEBACEOUS UNIT,1995
EXOGENOUS ANDROGENS IN POSTMENOPAUSAL WOMEN,1995
"OBESITY, LIPIDS, CARDIOVASCULAR RISK, AND ANDROGEN EXCESS",1995
SMALL CLINICAL-TRIALS - ARE THEY ALL BAD,1995
STATISTICAL ISSUES IN THE REGULATION OF MEDICINES,1995
METAANALYSIS - WEIGHING THE EVIDENCE,1995
CONTROVERSIES IN CANCER-EPIDEMIOLOGY,1995
PROBLEMS AND PREDICTION IN SURVIVAL-DATA ANALYSIS,1995
WHAT DO WE MEAN BY A STATISTICAL-MODEL,1995
TEACHING STATISTICS TO NONSPECIALISTS,1995
LIFE AS AN ACADEMIC MEDICAL STATISTICIAN AND HOW TO SURVIVE IT,1995
PUBLIC-HEALTH ISSUES,1995
INFECTIONS,1995
ALLERGY,1995
DEVELOPMENTAL IMMUNOLOGY AND HOST-DEFENSE - KINETICS OF POSTNATAL MATURATION OF IMMUNE COMPETENCE AS A POTENTIAL ETIOLOGIC FACTOR IN EARLY-CHILDHOOD ASTHMA,1995
ANATOMIC DEVELOPMENT,1995
PREVENTION,1995
INFLAMMATION AND IMMUNOPATHOLOGY,1995
GENETICS,1995
CLINICAL PULMONARY PHYSIOLOGY,1995
DEVELOPMENTAL BIOLOGY AND PHARMACOLOGY OF AIRWAY FUNCTION,1995
"DEFINITIONS, RISK-FACTORS, AND EARLY NATURAL-HISTORY",1995
PROTOCOLS AND TRIALS,1995
DRUG-DELIVERY,1995
BRONCHODILATOR THERAPY,1995
ANTIINFLAMMATORY THERAPY,1995
DEVELOPMENTAL PHYSIOLOGY AND METHODOLOGY,1995
AIRWAY REACTIVITY,1995
CAN WE DETECT WOMEN WITH LOW BONE MASS USING CLINICAL RISK-FACTORS,1995
THE ROLE OF BONE LOSS,1995
THE ROLE OF DUAL-ENERGY X-RAY ABSORPTIOMETRY OF LUMBAR SPINE AND PROXIMAL FEMUR IN THE DIAGNOSIS AND FOLLOW-UP OF OSTEOPOROSIS,1995
THE DILEMMA OF OSTEOPOROSIS IN MEN,1995
THE PATIENT WITH FRACTURE - THE RISK OF SUBSEQUENT FRACTURES,1995
RADIOGRAPHIC ABSORPTIOMETRY IN THE DIAGNOSIS OF OSTEOPOROSIS,1995
FUNCTIONS OF THE CYSTIC-FIBROSIS TRANSMEMBRANE CONDUCTANCE REGULATOR PROTEIN,1995
AEROSOLIZED DORNASE ALFA (RHDNASE) FOR THERAPY OF CYSTIC-FIBROSIS,1995
PHARMACOLOGICAL MODULATION OF SALT AND WATER IN THE AIRWAY EPITHELIUM IN CYSTIC-FIBROSIS,1995
GENE-THERAPY FOR THE RESPIRATORY MANIFESTATIONS OF CYSTIC-FIBROSIS,1995
A MURINE MODEL OF CYSTIC-FIBROSIS,1995
THE CYSTIC-FIBROSIS TRANSMEMBRANE CONDUCTANCE REGULATOR GENE,1995
INTERLEUKINS IMPAIR BETA-ADRENERGIC-RECEPTOR ADENYLATE-CYCLASE (BETA-AR-AC) SYSTEM FUNCTION IN HUMAN AIRWAY EPITHELIAL-CELLS,1995
CHRONIC ALLERGIC INFLAMMATION INDUCES REPLICATION OF AIRWAY SMOOTH-MUSCLE CELLS IN-VIVO IN GUINEA-PIGS,1995
INCREASED SENSITIVITY TO THE CONSEQUENCES OF RHINOVIRAL INFECTION IN ATOPIC SUBJECTS,1995
IS ASTHMA A NERVOUS DISEASE,1995
"TRYPTASE-INDUCED MITOGENESIS IN AIRWAY SMOOTH-MUSCLE CELLS - POTENCY, MECHANISMS, AND INTERACTIONS WITH OTHER MAST-CELL MEDIATORS",1995
THE EFFECT OF TREATMENT WITH CORTICOSTEROIDS ON ASTHMA AIRWAY STRUCTURE AND FUNCTION,1995
SUBSTANCE-P-INDUCED CONTRACTION OF AIRWAY SMOOTH-MUSCLE IN YOUNG AND ADULT-RABBITS - EFFECTS OF EPITHELIUM REMOVAL AND NEUTRAL ENDOPEPTIDASE INHIBITION,1995
EXPRESSION OF INTERLEUKIN-6 BY AIRWAY EPITHELIAL-CELLS - EFFECTS ON AIRWAY INFLAMMATION AND HYPERREACTIVITY IN TRANSGENIC MICE,1995
"ASTHMA-ASSOCIATED VIRUSES SPECIFICALLY INDUCE LUNG STROMAL CELLS TO PRODUCE INTERLEUKIN-11, A MEDIATOR OF AIRWAYS HYPERREACTIVITY",1995
TUMOR-NECROSIS-FACTOR-ALPHA (TNF-ALPHA) STIMULATES MUCIN SECRETION AND GENE-EXPRESSION IN AIRWAY EPITHELIUM IN-VITRO,1995
AIRWAY HYPERRESPONSIVENESS IN ASTHMA - IS IT UNIQUE,1995
PARENCHYMAL MECHANICS AND ASTHMA,1995
"RELATIONSHIPS AMONG AIRWAY-PARENCHYMAL INTERACTIONS, LUNG RESPONSIVENESS, AND INFLAMMATION IN ASTHMA",1995
THEORETIC EFFECTS OF MUCUS GLAND DISCHARGE ON AIRWAY-RESISTANCE IN ASTHMA,1995
PERIPHERAL LUNG-MECHANICS MAY ACCOUNT FOR THE RISE IN THE MAXIMAL-PARTIAL RATIO WHICH FOLLOWS HYPERPNEA-INDUCED BRONCHOSPASM,1995
EXHALED NITRIC-OXIDE IS INCREASED IN ASTHMA,1995
EVALUATION OF AIRWAY INFLAMMATION BY ENDOBRONCHIAL AND TRANSBRONCHIAL BIOPSY IN NOCTURNAL AND NONNOCTURNAL ASTHMA,1995
NITRIC-OXIDE - ROLE AS A RELAXANT AGONIST AND TRANSMITTER OF NONADRENERGIC NONCHOLINERGIC INHIBITORY NERVES IN GUINEA-PIG TRACHEA,1995
THEORETICAL BASIS OF AIRWAY INSTABILITY,1995
NOCTURNAL ASTHMA - STRUCTURE AND FUNCTION,1995
IS ASTHMA A VASCULAR DISORDER,1995
NEW METHOD FOR REAL-TIME MEASUREMENTS OF CHANGES IN LUMENAL AREA OF MICROSECTION EXPLANTS OF AIRWAYS BY VIDEOMICROMETRY,1995
MUCOSAL FOLDING AND AIRWAY SMOOTH-MUSCLE SHORTENING,1995
PROPERTIES OF T-LYMPHOCYTES FROM THE AIRWAYS OF PATIENTS WITH ASTHMA - CYTOKINE PRODUCTION AND MODULATION BY HISTAMINE,1995
HETEROGENEITY OF AIRWAYS OBSTRUCTION IN ASTHMATIC-PATIENTS USING HIGH-RESOLUTION COMPUTED-TOMOGRAPHY,1995
REPEATED ALLERGEN INHALATIONS INDUCE DNA-SYNTHESIS IN AIRWAY SMOOTH-MUSCLE AND EPITHELIAL-CELLS IN-VIVO,1995
CATALYTIC AUTOANTIBODIES TO VASOACTIVE-INTESTINAL-PEPTIDE,1995
ANTI-INFLAMMATION - DIRECT PHYSICAL ASSOCIATION AND FUNCTIONAL ANTAGONISM BETWEEN TRANSCRIPTION FACTOR NF-KB AND THE GLUCOCORTICOID RECEPTOR,1995
IS ASTHMA AN EPITHELIAL DISEASE,1995
IS ASTHMA A FIBROTIC DISEASE,1995
MAJOR BASIC-PROTEIN REGULATION OF LUNG FIBROBLAST CYTOKINE PRODUCTION - ROLE OF CYTOKINE SYNERGY AND CHARGE,1995
STRUCTURAL AND FUNCTIONAL ABNORMALITIES OF THE AIRWAYS OF HYPEROXIA-EXPOSED IMMATURE RATS,1995
RESISTIVE LOADING AND PULMONARY CAPILLARY VOLUME IN ASTHMA,1995
BRONCHIAL VASCULAR ENGORGEMENT AND AIR-FLOW OBSTRUCTION,1995
AIRWAY WALL LIQUID - SOURCES AND ROLE AS AN AMPLIFIER OF BRONCHOCONSTRICTION,1995
NEUROENDOCRINE AND NEUROPHYSIOLOGIC CHANGES OF ADOLESCENCE,1995
NEUROPSYCHOLOGICAL DEVELOPMENT IN ADOLESCENTS - COGNITIVE AND EMOTIONAL MODEL FOR CONSIDERING RISK-FACTORS FOR ADOLESCENTS WITH CLEFT,1995
PSYCHOLOGICAL INTERVENTIONS FOR THE ADOLESCENT WITH CLEFT-LIP AND PALATE,1995
SPEECH ASSESSMENT OF ADOLESCENTS,1995
CHILDRENS ATTITUDES TO PHYSICAL DIFFERENCES AMONG YOUTH FROM WESTERN AND NONWESTERN CULTURES,1995
EMOTIONAL EFFECTS OF PLASTIC-SURGERY ON THE ADOLESCENT WITH A CLEFT,1995
SPEECH OUTCOMES IN ADOLESCENTS WITH CLEFT-LIP AND PALATE,1995
HISTAMINE IN THE HEART,1995
DEFINITION AND LOCALIZATION OF HISTAMINE H-2 RECEPTORS,1995
IN-VITRO EFFECTS OF H-2-RECEPTOR ANTAGONISTS ON THE CARDIOVASCULAR-SYSTEM,1995
CARDIAC EFFECTS OF AMTHAMINE - A NEW HISTAMINE H-2-RECEPTOR AGONIST,1995
VALUE OF DIFFERENT METHODS FOR CHARACTERIZING CARDIOVASCULAR DRUG EFFECTS,1995
SYSTOLIC-TIME INTERVALS - A METHOD TO ASSESS CARDIOVASCULAR DRUG EFFECTS IN HUMANS,1995
HEMODYNAMIC PROFILE OF NEW H-2-RECEPTOR AGONISTS IN CONGESTIVE-HEART-FAILURE,1995
CLINICAL ASPECTS OF CARDIOVASCULAR EFFECTS OF H-2-RECEPTOR ANTAGONISTS,1995
REGION DOES NOT MEAN RACE - REALITY VERSUS CONVENTION IN FORENSIC ANTHROPOLOGY,1995
INVOLUNTARY ELECTROCONVULSIVE-THERAPY TO RESTORE COMPETENCE TO STAND TRIAL - A 5-YEAR STUDY IN NEW-YORK-STATE,1995
OBSESSIONAL HARASSMENT AND EROTOMANIA IN A CRIMINAL COURT POPULATION,1995
HOMICIDAL CARDIAC LACERATIONS IN CHILDREN,1995
MANAGEMENT OF THE INTERNAL CAROTID-ARTERY DURING CAROTID-BODY TUMOR SURGERY,1995
INSULIN-DEPENDENT DIABETIC MICROANGIOPATHY IN THE INNER-EAR,1995
"COMPARISON OF TOPICAL FIBRIN GLUE, FIBRINOGEN, AND THROMBIN IN PREVENTING SEROMA FORMATION IN A RAT MODEL",1995
"PROPHYLACTIC ANTIBIOTIC USE IN CLEAN, UNCONTAMINATED NECK DISSECTION",1995
SUBPERICHONDRIAL CRICOIDECTOMY - AN ALTERNATIVE TO LARYNGECTOMY FOR INTRACTABLE ASPIRATION,1995
BLUES MUSICIANS ACCESS TO HEALTH-CARE,1995
ULTRASONOGRAPHY IN SCHISTOSOMIASIS IN AFRICA,1995
THE USE AND LIMITATIONS OF ULTRASONOGRAPHY IN THE DIAGNOSIS OF LIVER MORBIDITY ATTRIBUTABLE TO SCHISTOSOMA-MANSONI INFECTION IN COMMUNITY-BASED SURVEYS,1995
DETERMINATION AND CONTROL OF SCHISTOSOMIASIS,1995
TREATMENT OF SCHISTOSOMIASIS - GATHERING STONES TOGETHER,1995
MOLLUSCICIDE CONTROL OF SNAIL VECTORS OF SCHISTOSOMIASIS,1995
EXTRAMEDULLARY HEMATOPOIESIS IN MURINE SCHISTOSOMIASIS-MANSONI,1995
MOLECULAR ASPECTS OF SCHISTOSOMA-MANSONI FEMALE MATURATION,1995
SCHISTOSOMA-MANSONI - CONTROL OF FEMALE FERTILITY BY THE MALE,1995
"EFFECT OF NICLOSAMIDE (BAYLUSCIDE WP-70(R)), ANACARDIUM-OCCIDENTALE HEXANE EXTRACT AND EUPHORBIA SPLENDENS LATEX ON BEHAVIOR OF BIOMPHALARIA-GLABRATA (SAY, 1818), UNDER LABORATORY CONDITIONS",1995
THE SNAIL HOSTS OF SCHISTOSOMIASIS - SOME EVOLUTIONARY AND ECOLOGICAL PERSPECTIVES IN RELATION TO CONTROL,1995
THE GEOGRAPHIC UNDERSTANDING OF SNAIL BORNE DISEASE IN ENDEMIC AREAS USING SATELLITE SURVEILLANCE,1995
